,tweet_text,tweetid,cluster_label,relevance,theme
32,These black artists created work that spoke volumes at the annual art show  8 Romare Bearden ,806365119282171904,5,2,0
33,These black artists created work that spoke volumes at the annual art show 1 Tomashi Jackson ,806347504065212418,5,2,0
34,These black artists created work that spoke volumes at the annual art show  2 Yashua Klos ,806350020203216897,5,2,0
35,These black artists created work that spoke volumes at the annual art show  15 Aaron Flower ,806382737347190785,5,2,0
36,These black artists created work that spoke volumes at the annual art show  16 Wesley Clark ,806385255955439616,5,2,0
37,Mens Tshirt  Lime  2500   blacktwitter BlackOwnedStores   ,710462099517009920,6,2,0
38,Teen retailer rue21 closing 400 stores  ,853961376951402496,6,2,0
39,Black Friday CD Ric Mathis  2000   blacktwitter BlackOwnedStores   ,702872615535452161,6,2,0
40,Ladies Fitted V Neck  2000   blacktwitter BlackOwnedStores   ,701902116802207744,6,2,0
41,Womens Tshirt  Lime  2500   blacktwitter BlackOwnedStores   ,701881189578231809,6,2,0
42,Womens Tshirt  Saphire  2500   blacktwitter BlackOwnedStores   ,701218601920032768,6,2,0
43, Womens Tshirt  Saphire  2500   blacktwitter BlackOwnedStores   ,703314466608279552,6,2,0
44, Beyonc announced tour to make us forget about the water in Flint StayWoke,740559032285532161,7,0,0
45,  This Beyonce halftime was a distraction so we wont notice this game is fixed staywoke,740605703090503680,7,0,0
46,Beyonc announced tour to make us forget about the water in Flint StayWoke If it made u forget u were never woke to begin,740586436320059396,7,0,0
47, Beyonc announced tour to make us forget about the water in Flint StayWoke If it made u forget u were never woke to begin,741189222460063745,7,0,0
48,Beyonc announced tour to make us forget about the water in Flint StayWoke,708198594734465024,7,0,0
49, This Beyonce halftime was a distraction so we wont notice this game is fixed staywoke,732262872600956928,7,0,0
50,This Beyonce halftime was a distraction so we wont notice this game is fixed staywoke,715444622437261312,7,0,0
51, this is a distraction by the devil to make you not pay attention to the Beyonc tour staywoke  and you know what I meant,698070359560560640,7,0,0
52,Anal seth  AddSethImproveAnything,777817335864303617,8,0,0
53,AddSethImproveAnything nothing to add just Sethimprovement ,777816732312473600,8,0,0
54,AddSethImproveAnything Marvin Gay Sethual healing,777803340180692993,8,0,0
55,AddSethImproveAnything Who the fuck is Seth and why would he improve anything Fuck Seth ,777798486011944960,8,0,0
56,AddSethImproveAnything  Harry Potter and the Sethly hallows,777817051859746817,8,0,0
57,AddSethImproveAnything Give me Liberty or give me Seth,777798979492859904,8,0,0
58,AddSethImproveAnything  Seth Lies,777802984436604928,8,0,0
59,AddSethImproveAnything  Go Seth yourself,777816641417519105,8,0,0
60,AddSethImproveAnything Seth Lies and Videotape,777803116955701248,8,0,0
61,Thousands furious over giraffe birth cam being shut down  ,834777878445297667,9,0,0
62,Why is it taking so long for April the Giraffe to deliver  ,841803499566424064,9,0,0
63,Aprils Belly Offers Hint a Baby Giraffe Is Fast Approaching  ,841220322410024961,9,0,0
64,ThingsNotToDoAtTheZoo loudly complain that there is no wifi here Chimps know the struggle,738760210475581441,9,0,0
65,April the Giraffe Getting Restless as Birth Nears Zoo  ,838042617715773440,9,0,0
66,It Appears April the Giraffes Calf Will Have an April Bday  ,848180955969982464,9,0,0
67,Name April the giraffes calf Gio  ,857961644223102977,9,0,0
68,  Two wrongs dont make a right take your parents as an example,816855278394032132,10,0,0
69,    Two wrongs dont make a right take your parents as an example,817944175605755905,10,0,0
70,Two wrongs dont make a right take your parents as an example ,814337376399085569,10,0,0
71, Two wrongs dont make a right take your parents as an example,833132820453208064,10,0,0
72,   Two wrongs dont make a right take your parents as an example,820491505466912768,10,0,0
73,Happy GroundhogDay Hope you dont feel like its always one and the same day  ,694537171227713537,11,0,0
74,Pennsylvania groundhogs handlers Phil predicts more winter  ,827145640052477952,11,0,0
75,Pennsylvania groundhog set to predict whether winter ends  news,694410932919750656,11,0,0
76,The shadow knowsFurry forecaster Punxsutawney Phil predicts an early spring GroundhogDay   ,694556667380281345,11,0,0
77,GroundhogDay we trust a groundhog predicting weather What about trying the same thing with Elections2016  ,694541044667457538,11,0,0
78,Shes natural under her wigs though I seent the pics  All these women got natural hair except for Beyonc StayWoke,740544496585166848,12,0,0
79,The greatest kinds  All these women got natural hair except for Beyonc StayWoke,698890202912129025,12,0,0
80,  All these women got natural hair except for Beyonc StayWoke,742377423442972672,12,0,0
81, All these women got natural hair except for Beyonc StayWoke,736923500540268544,12,0,0
82,All these women got natural hair except for Beyonc StayWoke,698074533534810112,12,0,0
83,Tom Raider AllMaleReboots,781055855731048448,13,0,0
84,Jim and the HoloBros AllMaleReboots ,781057987116986368,13,0,0
85,Bitches Am I Right AllMaleReboots ,781056870093983744,13,0,0
86,Theres something about Gary  AllMaleReboots,781056725302607873,13,0,0
87,Practical Magic Mike AllMaleReboots,781057358407475200,13,0,0
88,When Harry Met Salvador AllMaleReboots ,781056787160203264,13,0,0
89,AllMaleReboots Showboys  HashtagWars,781058379770957824,13,0,0
90,The Craft Lager  AllMaleReboots,781055911104286720,13,0,0
91,The Circle Jerk AllMaleReboots ,781057329320058880,13,0,0
92, Beyonce told us to go to Red Lobster to save money for them tour tickets StayWoke,741189683523293185,14,0,0
93,LOL  Beyonce told us to go to Red Lobster to save money for them tour tickets StayWoke,731880447974707200,14,0,0
94,Beyonce told us to go to Red Lobster to save money for them tour tickets StayWoke,708216488629551105,14,0,0
95, That whole Red Lobster lyric was a set up Theyre supposed to take us there then mention buying the Tour Tickets staywoke,698892874763542528,14,0,0
96,That whole Red Lobster lyric was a set up Theyre supposed to take us there then mention buying the Tour Tickets staywoke,738044826168463365,14,0,0
97,Birth of baby rhino caught on zoo CCTV  environment,690244624221270016,15,0,0
98,Its a girl Baby giraffe born at Milwaukee County Zoo  Wisconsin,726105202315563008,15,0,0
99,Baby antelope born at Brookfield Zoo  ,809131928314150912,15,0,0
100,Panda cub Bei Bei making debut at National Zoo  news,688773147043078144,15,0,0
101,Pittsburgh Zoo Announces Birth Of Amur Leopard Cub  news,702130197370261504,15,0,0
102,Cleveland Metroparks Zoo expecting baby rhino  ,849599857060872193,15,0,0
103,Milwaukee County Zoo announces birth of seal and bonobo  Milwaukee,745288460462764033,15,0,0
104,ThingsToDoInAWaitingRoom watch this ,761121122905501696,16,0,0
105,Smile at everyone to make them think what is wrong  ThingsToDoInAWaitingRoom,761147776155553792,16,0,0
106,ThingsToDoInAWaitingRoom win imaginary arguments,761150004346048512,16,0,0
107,ThingsToDoInAWaitingRoom We would wait  Were British for goodness sake we wouldnt dare do anything else VeryBritishProblems,761140251343675392,16,0,0
108,Tweeet    Tweet about every damn thing you see there  ThingsToDoInAWaitingRoom,761157973762797568,16,0,0
109,Avoid making awkward eye contact with other people ThingsToDoInAWaitingRoom,761136900090503169,16,0,0
110,Try to be center of attention of others in waiting room by acting strangely ThingsToDoInAWaitingRoom,761146314403024896,16,0,0
111,ThingsToDoInAWaitingRoom read a book,761135966107172864,16,0,0
112,ThingsToDoInAWaitingRoom ask people if they come here often,761146942600515584,16,0,0
113,Used to look forward to this  ThingsToDoInAWaitingRoom ,761127697414098944,16,0,0
114,ThingsToDoInAWaitingRoom Tweet out a hashtag about your situation in the waiting room with the hopes of getting it trending,761133677610950657,16,0,0
115,ThingsToDoInAWaitingRoom count how many people look like they are about to throw up,761136222865596416,16,0,0
116,ThingsToDoInAWaitingRoom pray and praise,761151413443584000,16,0,0
117,ThingsToDoInAWaitingRoom Just wait,761153197977329664,16,0,0
118,ThingsToDoInAWaitingRoom you could always wait in a waiting room,761146420258832385,16,0,0
119,ThingsToDoInAWaitingRoom besides waiting  How bout more waiting,761146987379101696,16,0,0
120,Pretend to look busy on your phone  ThingsToDoInAWaitingRoom,761138117701013504,16,0,0
121,ThingsToDoInAWaitingRoom GET OUT A GAME OF TWISTER,761140569934589952,16,0,0
122,Floss ThingsToDoInAWaitingRoom,761140301754839040,16,0,0
123,ThingsToDoInAWaitingRoom  Cuss  the doctors in your head over,761123733964677120,16,0,0
124,Code ThingsToDoInAWaitingRoom,761125155569532928,16,0,0
125,ThingsToDoInAWaitingRoom Guess what illness everyone in there has,761153782768017408,16,0,0
126,Text whoever the hell is down to have a conversation as you wait ThingsToDoInAWaitingRoom,761157598506840070,16,0,0
127,Listen to Eminem ThingsToDoInAWaitingRoom,761130194400784384,16,0,0
128,ThingsToDoInAWaitingRoom   Wait,761125047234879492,16,0,0
129, Hey Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5 ,791443581244436480,17,0,0
130, were organizing a texit rally Its going to take place on Nov 5 If youre interested DM us for more details ,791102535247462400,17,0,0
131, Howdy Spencer Would you like to participate in our texit statewide rally scheduled for Nov 5,793263357335744512,17,0,0
132, Howdy Gerri Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,793235784002174977,17,0,0
133, Howdy Lee Hope youre doing fine Would you like to participate in our texit statewide rally scheduled for Nov 5,793243195857514496,17,0,0
134, were organizing a texit rally Its gonna take place on Nov 5 would you like to join,791100086612819969,17,0,0
135,New Street Art by Secreto Rebollo found in Mexico City    art arte streetart ,878291458771386368,18,0,0
136,RT GoogleStreetArt Street Art by alicepasquini in Liceo Kennedy Rome   streetart art arte ,846488023936221184,18,0,0
137,RT GoogleStreetArt New Street Art by Woskerski found in London   streetart art arte ,857557628628742144,18,0,0
138,RT GoogleStreetArt New Street Art by Carlos Callizo found in Murcia Spain    streetart art arte ,861961151290232836,18,0,0
139,New Street Art by SmileOne found in Alpiarca Portugal   art arte streetart ,870752658835034112,18,0,0
140,RT GoogleStreetArt New Street Art by Welin amp Balstrom found in Sonderborg Denmark   streetart art arte ,866976314535936001,18,0,0
141,RT GoogleStreetArt New Street Art by Clog2  Singapore    streetart art arte ,839595619803095042,18,0,0
142,RT GoogleStreetArt New Street Art by Dolus   streetart art arte ,841244555500498944,18,0,0
143,RT GoogleStreetArt New Street Art found in Nanxian China in by Lonac   art arte streetart ,867858936652812288,18,0,0
144,New Street Art by Eliza Capdevila amp Ivan Floro found in Barcelona Spain    art arte streetart ,842784255495327744,18,0,0
145,New Street Art by Carlos Callizo found in Murcia Spain    streetart art arte ,861717667048194048,18,0,0
146,Associate with KW Commercial   blacktwitter Services4Sale    Download app for details  ,701872201864183808,19,0,0
147,Singer   blacktwitter Services4Sale    Download app for details   ,703340003611549697,19,0,0
148,Legal Services   blacktwitter Services4Sale    Download app for details   ,710389892061253632,19,0,0
149,KC CONSTRUCTION LLC   blacktwitter Services4Sale    Download app for details  ,702772495477141504,19,0,0
150,Light Hauling   blacktwitter Services4Sale    Download app for details   ,710453717527433216,19,0,0
151,Wall 2 Wall Painting and Handyman Services   blacktwitter Services4Sale    Download app for details  ,701883634106687492,19,0,0
152,remodeling and home repair   blacktwitter Services4Sale    Download app for details   ,702773364985876480,19,0,0
153,   blacktwitter Services4Sale    Download app for details  ,701874797957877760,19,0,0
154,Wine Guide   blacktwitter Services4Sale    Download app for details   ,703312830787751937,19,0,0
155,Personal shopper   blacktwitter Services4Sale    Download app for details   ,702780764463755265,19,0,0
156,RejectedLegoMinifigures masked ISIS minifigs,836961250227580928,20,0,0
157,RejectedLegoMinifigures Flat Earth Society,836958938482503684,20,0,0
158,Plussized figures RejectedLegoMinifigures,836955196064432133,20,0,0
159,Porn 18 sets RejectedLegoMinifigures,836958238155423744,20,0,0
160,RejectedLegoMinifigures Lego TrigglyPuff,836968280350932993,20,0,0
161,Dear followers Make a step forward if you are using slavery Lets see how many of you are slaveowners ,774869006599749632,21,0,0
162, So you suggest she was his slave ,730086780922273792,21,0,0
163, They will be the first to be in slaves for sure,865364943691853824,21,0,0
164, as her slave,732268925535289344,21,0,0
165,Modern day slave patrols ,789600896594407424,21,0,0
166,modern day slave patrols ,786662392054677504,21,0,0
167,Man Gets 6 Years Behind Bars for Fatal Ocean City Fight  ,825054309586976768,22,0,0
168,US sailor gets 1 yr in prison for being reckless with 6 photos of sub He shouldve stored them on Hillarys server ,767812170499420162,22,1,13
169,US sailor gets 1 yr of prison for being reckless w 6 photos of sub Hillary gets away w 15k emails HillarysEmails ,767877682843484160,22,1,13
170,Sailor Denied Clinton Deal Gets 1 Year in Prison for 6 Photos of Sub  US News ,766873732086272000,22,1,13
171,US sailor gets 1 year of prison for being reckless w 6 photos of sub  Hillary gets away w 33k emails  debate ,785290594784608256,22,1,13
172,US sailor gets 1 year of prison for being reckless w 6 photos of sub  Hillary gets away w 15k emails ,790538838544449536,22,1,13
173,Bob the Build the Wall  ProblematicKidsShows,857954732849205251,23,0,0
174,Charles In Charge of Cock ProblematicKidsShows ,857943420630728704,23,0,0
175,Queerious George ProblematicKidsShows,857943188480311296,23,0,0
176,In The  Garden  ProblematicKidsShows ,857950125049696260,23,0,0
177,The Magic Mushroom School Bus ProblematicKidsShows ,857949592142225408,23,0,0
178,ProblematicKidsShows  Touched By An Uncle ,857948029340459008,23,0,0
179,ProblematicKidsShows Pinky and the Butt,857931611400052738,23,0,0
180,Johnny Cowardo ProblematicKidsShows ,857963624563953666,23,0,0
181,The Magic Bangbus  ProblematicKidsShows,857954085013794816,23,0,0
182,Charles Mansons Family Guy ProblematicKidsShows,857947220758458369,23,0,0
183,ProblematicKidsShows Sesame Street Hustlers ,857941232378535936,23,0,0
184,ProblematicKidsShows  Erection Company,857956371613990912,23,0,0
185,Prostitubbies  ProblematicKidsShows,857958667110449153,23,0,0
186,Drake  Josh ProblematicKidsShows ,857949776578588678,23,0,0
187,Ebola epidemic ended in West Africa but flare ups possible WHO  health,687575326059180033,24,0,0
188,West Africa Ebola outbreak no longer poses global risk WHO says  health,714868147703001088,24,0,0
189,Liberia declared Ebolafree signaling end to West African epidemic  world news,687634632032976898,24,0,0
190,WHO declares end to Ebola epidemic after 11300 deaths  health,687848423119167489,24,0,0
191,Guinea declared free of active Ebola transmission WHO  health,737928032791363584,24,0,0
192,Chipotle E coli outbreak appears to be over says CDC  health,694224483037491200,24,0,0
193,Ebola no longer a world health emergency WHO says  health,715082248924504065,24,0,0
194,Liberia declared Ebolafree signalling end to West African epidemic  health,687769637241499650,24,0,0
195,Massive fire causes part of Atlanta highway to collapse  ,847606541716815874,25,0,0
196,Massive Fire Causes Atlanta Interstate Bridge To Collapse  ,847805999616593920,25,0,0
197, Fire breaks out under Atlanta highway causing overpass collapse,847637481193209857,25,0,0
198,Fiery highway collapse may snarl Atlanta traffic for months  ,847917510620049408,25,0,0
199,Tornadoes slam Indiana demolishing numerous homes  environment,768602292610224128,25,0,0
200,Atlanta highway collapse snarls traffic fire investigated  ,847863656603934721,25,0,0
201,Fire causes Interstate 85 overpass to collapse in Atlanta  ,847617535478452224,25,0,0
202,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGAWrestleMania33 Part 2 ,851993770589421569,26,0,0
203,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGAALWAYS FLY  ,851717614745206784,26,0,0
204,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGAGet beat up for paying for a seat,851716997591089153,26,0,0
205,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGAAll over bookings are YOUR fault,851717265841979392,26,0,0
206,              Worst airline in the United StatesUnitedAirlines BoycottUnitedAirlines NewUnitedAirlinesMottos MAGA,852577016909934592,26,0,0
207,   Lets get BoycottUnitedAirlines trending,851655473262600192,26,0,0
208,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGAWanna get injured  FLY UNITED AIRLINES,851834475558326272,26,0,0
209,BoycottUnitedAirlinesNewUnitedAirlinesMottosTuesdayMotivationMAGABoard as a doctor leave as a patient,851993438471938048,26,0,0
210,Our hashtag game hosted by  is ThingsNotToDoAtTheZoo ,738747444616433665,27,0,0
211,ThingsNotToDoAtTheZoo Fall into gorilla enclosure ,738748166829400064,27,0,0
212,ThingsNotToDoAtTheZoo switch a lion to veganism,738764349918056449,27,0,0
213,ThingsNotToDoAtTheZoo do not pick up the goat rly DO NOT ,738751033753493506,27,0,0
214,ThingsNotToDoAtTheZoo identify as a lion and join your true family in their cage,738748327806828544,27,0,0
215,JC Penney Plans on Closing 138 Stores Across The Nation  ,842805032093409280,28,0,0
216,WalMart to shutter 269 stores 154 of them in the US  news,688009083748745218,28,0,0
217,JCPenney closing these 138 stores  ,842798072149299201,28,0,0
218,Walmart closing 154 US locations ,688062116503240704,28,0,0
219,Oakland Walmart store among 269 set to close ,688716423103778817,28,0,0
220,Retailer hhgregg to close 88 stores nationwide 1 here  ,837432123078365184,28,0,0
221, Beyonce just brought staywoke music to the SB50  these people are about to have a fit I love every bit of it,700428496812826624,29,0,0
222,Believe in love Yesss for delivering multiple messages in one performance loved it StayWoke SB50,715551026925989888,29,0,0
223, Believe in love Yesss for delivering multiple messages in one performance loved it StayWoke SB50,741187536765259776,29,0,0
224,  Believe in love Yesss for delivering multiple messages in one performance loved it StayWoke SB50,742357307242254336,29,0,0
225,Sports 50 years of memories Star Tribune staffers share their favorite Super Bowl moments,695959465208614912,29,0,0
226,Beyonce just brought staywoke music to the SB50  these people are about to have a fit I love every bit of it,731888892123697152,29,0,0
227,That was awesome honoring all of the previous SuperBowl MVPs SB50 ,696473293818302464,29,0,0
228,GERMANY BANS SAUSAGES Pork banned in cafes and schools to not offend refugees  ,706959297926684672,30,0,0
229,Several Mac amp Cheese Products Recalled Due To Salmonella Contamination  ,808528670650466304,30,0,0
230,Starbucks pulls fruit and cheese boxes over allergy fears  local,706544072840720384,30,0,0
231,General Mills recalls some flour products over E coli concerns ,737725049537335297,30,0,0
232,Recall Chicken With Cheese Burritos Due to Undeclared Allergens  ,855930999053709312,30,0,0
233,BREAKING Leaked Benghazi Docs Directly Implicate Barack H Obama Spread This Everywhere  World News Politics  I,711015178289033216,31,0,0
234,BREAKING NewlyReleased Benghazi Emails Lead Directly To The Top Obamas Time Is Up  via  BOOM,771828046479228928,31,0,0
235,BREAKING Leaked Benghazi Docs Directly Implicate Barack H Obama Spread This Everywhere  World News Politics  S,711015074043834370,31,0,0
236,BREAKING Leaked Benghazi Docs Directly Implicate Barack H Obama Spread This Everywhere  World News Politics ,711014889846747136,31,0,0
237,BREAKING NewlyReleased Benghazi Emails Lead Directly To The Top Obamas Time Is Up  via  ClintonsMemory,771828117744648197,31,0,0
238,BREAKING NewlyReleased Benghazi Emails Lead Directly To The Top Obamas Time Is Up  via ,771827971615109120,31,0,0
239,Star Wars Bowie tributes top Boston Pops spring lineup  news,700559396250611712,32,0,0
240,Tributes for iconic singer David Bowie  news,686683402951458816,32,0,0
241,Lady Gaga channels David Bowie for thrilling Grammy tribute  news,699443125643665409,32,0,0
242,Biden to introduce Lady Gaga at Oscars highlight effort against sexual assault  life,702900360738840576,32,0,0
243,Lady Gaga Lenny Kravitz to perform at DNC bash in Camden,748182534291283969,32,0,0
244,Taylor Swift to perform before US Grand Prix  entertainment,707635691644006400,32,0,0
245,Lady Gaga to headline Coachella in place of Beyonce  ,836954030622527489,32,0,0
246,VIDEO Lady Gaga delivers a show big on flash and inclusiveness  ,828501807013961729,32,0,0
247,Lady Gaga to sing national anthem at Super Bowl  entertainment,694949437341192192,32,0,0
248,Lady Gaga to sing national anthem at Super Bowl  news,694637954510118914,32,0,0
249,Biden to introduce Lady Gaga at the Oscars  politics,702884555561246722,32,0,0
250,Lady Gaga to sing national anthem at Super Bowl  sports,694670914181435393,32,0,0
251,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Ohio Dorothy Dandridge ,826960328177000448,33,2,0
252,50 Greatest Black Music Artists  Aretha Franklin ,808408591002570752,33,2,0
253,50 Greatest Black Music Artists  Sly amp The Family Stone ,808136794986291200,33,2,0
254,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Iowa Charity Adams Earley ,826950264104054786,33,2,0
255,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth   Nevada Kelvin Atkinson ,826956805284700160,33,2,0
256,50 Greatest Black Music Artists  Fats Domino ,808088980281589760,33,2,0
257,50 Greatest Black Music Artists  The Supremes ,808129247764021248,33,2,0
258,50 Greatest Black Music Artists  Louis Armstrong ,808446342255218689,33,2,0
259,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Tennessee DeFord Bailey ,826963347471884288,33,2,0
260,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Kentucky bell hooks ,826951266278334464,33,2,0
261,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth   Idaho Victor Wooten ,826948752921358342,33,2,0
262,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Vermont Alexander Twilight ,826965361354485760,33,2,0
263,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth   Minnesota Toni Stone ,826954286726721537,33,2,0
264,50 iconic Black trailblazers who represent every state in America BlackHistoryMonth  Maine William Burney ,826952273523732480,33,2,0
265,WARNING DAY OF RAGE BlackLivesMatter Protests Set for Friday in 37 US Cities  via  updateyourselfs,753314451491737600,34,1,2
266,WARNING DAY OF RAGE BlackLivesMatter Protests Set for Friday in 37 US Cities  via  PoliceLivesMatter,753314498593689600,34,1,2
267,ALERT Day Of Rage Protests Scheduled For Friday In 37 Cities  Breaking911  blm,753314960193695744,34,1,2
268,ALERT Day Of Rage Protests Scheduled For Friday In 37 Cities  Breaking911  Beware,753314849443106816,34,1,2
269,WARNING DAY OF RAGE BlackLivesMatter Protests Set for Friday in 37 US Cities  via  Pleasebecareful,753314383896285185,34,1,2
270,TopNews Chipotle gets subpoena related to norovirus contamination,684754034146689024,35,0,0
271,Chipotle gets subpoena related to norovirus contamination  health,684755696827678720,35,0,0
272,health Chipotle subpoenaed over norovirus outbreak,684771965417078784,35,0,0
273,TopNews Chipotle outbreak eyed by Justice Dept consumer unit,685612925092937729,35,0,0
274,Chipotle faces criminal investigation amid E coli outbreak  health,684752458745163777,35,0,0
275,WHO says Angola yellow fever danger greatest in urban areas  health,724901971904307201,36,0,0
276,Congo Angola begin mass vaccination drive against yellow fever  health,765567720150605826,36,0,0
277,WHO issues yellow fever warning as deadly outbreak grows  health,724935709946204162,36,0,0
278,Health officials race to prevent Congo yellow fever disaster  health,748824060642021377,36,0,0
279,Angola yellow fever outbreak exposes vaccine supply dilemma  health,722781307139272705,36,0,0
280,Thousands queue in Congo for emergency yellow fever vaccinations  health,765929847281491968,36,0,0
281,WHO says new yellow fever case in Congo transmitted locally  health,740955972609265664,36,0,0
282,North Park Elementary School resumes classes one week after deadly shooting  ,854005353410908169,37,0,0
283,Parents teachers and children rally for public education at schools across the nation  ,700122682654724096,37,0,0
284,Protesters meet new education secretary as she visits school  ,830355516517908480,37,0,0
285,Students Appeal To Blackhawk School Board Over Possible Teacher Furloughs  news,726090791613952000,37,0,0
286,Protest marks public school visit by new education secretary  ,830223934348021760,37,0,0
287,DC Parents Teachers to Protest DeVos During School Visit  ,829887953115676673,37,0,0
288,Parents educators protest secretary of education nominee in Oakland  ,826677536155373568,37,0,0
289,Source Grand jury to review Manziel A Heisman Trophy winner at Texas AampM Manziel has had  Cleveland sports,701137900335857664,38,0,0
290,Johnny Manziel indicted on assault charge  sports,725124664108834816,38,0,0
291,Concussed Johnny Manziel reportedly spent weekend in Las Vegas per USA Today  sports,683714692389326848,38,0,0
292,Dallas police refer case against NFLs Manziel to grand jury  sports,703000581116268544,38,0,0
293,Johnny Manziel booked in domestic violence case ,728001433883189250,38,0,0
294,Johnny Manziel to be indicted for hitting exgirlfriend ,724685804329537536,38,0,0
295,Johnny Manziel indicted in alleged attack on exgirlfriend  sports,724993273312354304,38,0,0
296,NFL player Manziel investigated over possible assault police  sports,693540772558147584,38,0,0
297,Dallas grand jury indicts former quarterback Johnny Manziel reports  sports,724474380235874304,38,0,0
298,Johnny Manziel indicted in alleged attack on exgirlfriend ,724985677666885632,38,0,0
299, Panthers in the super bowl Black panther outfits staywoke,740562574555635712,39,0,0
300, Beyonce dancers dressed like black panthers StayWoke,698901781661687808,39,0,0
301,Panthers in the super bowl Black panther outfits staywoke,715556286767702016,39,0,0
302,Anyone else notice the dancers were dressed like BlackPanther  staywoke Formation SuperBowl,738012158064263168,39,0,0
303,Is it me or do they look like black panthers staywoke,742345867542159361,39,0,0
304,Thank you  for the black panther costumes staywoke BlackPanther BlackHistoryMonth2016 SuperBowl,732257489408958464,39,0,0
305,HappyBirthdayHuey Thanks for panthers Forever in our hearts,699962670481608705,39,0,0
306, Is your ass jealous or is there shit coming out of your mouth,823922465243942915,40,0,0
307,    Is your ass jealous or is it just shit coming out of your mouth,820164828002062336,40,0,0
308,   Is your ass jealous of the amount of shit that just came out of your mouth,820486290189651973,40,0,0
309, Is your ass jealous of the amount of shit that just came out of your mouth,817943493515427840,40,0,0
310,Is your ass jealous of the amount of shit that just came out of your mouth ,812089659589169152,40,0,0
311,  Is your ass jealous of the amount of shit that just came out of your mouth,816854918044610562,40,0,0
312, I really hope  puts Saudi Arabia Afghanistan and Pakistan on the list,826185526998818816,41,0,0
313, Please add Saudi Arabia Afghanistan Nigeria and Pakistan to that list ,824130036282310658,41,0,0
314, Yes but  should add Saudi Arabia Pakistan and Afghanistan to the list,826282698696187904,41,0,0
315, Yes but he should add Saudi Arabia Pakistan and the UAE to the list,825837618990632960,41,0,0
